category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Sports,Which team did the 2006 Chargers lose to in the playoffs?,New York Jets,Baltimore Ravens,Indianapolis Colts,New England Patriots,D,medium,false,
Sports,Which former San Diego Charger scored a touchdown against his former team in the Chargers 2006 playoff loss?,Reche Caldwell,Derek Farmer,Drew Brees,Jesse Chatman,A,medium,false,
Sports,Which member of the 2006 Chargers coaching staff was fired following the season?,James Lofton,Wade Phillips,Marty Schottenheimer,Cam Cameron,C,medium,false,
Sports,Which of the following is NOT true of Charger running back LaDainian Tomlinson?,"In 2006, he broke the single season scoring record.","In 2006, he won the NFL Most Valuable Player award.","In 2006, he rushed for over 2,000 yards.","In 2006, he became the player to reach 100 touchdowns for a career in the shortest length of time.",C,medium,false,
Sports,How many Chargers were elected to (including replacement player) the 2006 AFC Pro Bowl from the 2006 team?,10,7,8,6,A,medium,false,
Sports,LaDainian Tomlinson finished first on the 2006 Chargers team in rushing yards. What running back finished second that year behind Tomlinson?,Philip Rivers,Lorenzo Neal,Andrew Pinnock,Michael Turner,D,medium,false,
Sports,Which Charger led the team in receiving touchdowns in 2006?,Antonio Gates,Keenan McCardell,Vincent Jackson,Eric Parker,A,medium,false,
Sports,Which of the following Charger players did NOT break either the National Football League (NFL) rules or the law in 2006?,Terrence Kiel,Antonio Cromartie,Shawne Merriman,Steve Foley,B,medium,false,
Sports,Which team did the 2006 Chargers shut out on the road on Monday night by the score of 27-0?,Pittsburgh Steelers,Tennessee Titans,Oakland Raiders,Kansas City Chiefs,C,medium,false,
Sports,"Bill Russells uniform number 6 was retired from the Celtics March 12, 1972.",True,False,,,A,medium,false,
Sports,"Larry Bird wore which Boston Celtics number that was retired February 4, 1993?",23,33,10,12,B,medium,false,
Sports,Wycliffe “Wyc” Grousbeck was the first owner of the Boston Celtics.,True,False,,,B,medium,false,
Sports,"Dennis Johnson, better known as DJ, played how many seasons with the Celtics?",8,7,9,10,B,medium,false,
Sports,Boston Celtics player John Havlicek was elected to the NBA Hall Of Fame in 1983.,False,True,,,B,medium,false,
Sports,Robert Parish from the Boston Celtics was better known by his nickname. What was it?,The Chief,The Captain,The Boss,The Playmaker,A,medium,false,
Sports,The Celtics were the winners of the NBA title in the 1985-86 season.,True,False,,,A,medium,false,
Sports,The 1985-86 season in the NBA championship saw what number title for the Boston Celtics?,20th,15th,16th,21st,C,medium,false,
Sports,The logo of the Boston Celtics is a leprechaun.,True,False,,,A,medium,false,
Sports,During the 1980s decade how many titles did the Celtics win?,4,2,3,5,C,medium,false,
Sports,What is Dale Earnhardt Juniors full name?,"Ralph Dale Earnhardt, Jr.","Dale Ralph Earnhardt, Jr.","Randall Dale Earnhardt, Jr.","Dale Randall Earnhardt, Jr.",A,medium,false,
Sports,When was Dale Earnhardt Jr. born?,"October 10, 1974","August 1, 1973","March 28, 1980","May 29, 1970",A,medium,false,
Sports,Is Dale Earnhardt Jr. an only child?,No,Yes,,,A,medium,false,
Sports,What is Dale Earnhardt Juniors favourite football team?,Dallas Cowboys,Oakland Raiders,Carolina Panthers,Washington Redskins,D,medium,false,
Sports,What is the name of Dale Earnhardt Juniors mother?,Barbara,Brenda,Kathy,Kelley,B,medium,false,
Sports,"Besides being co-owner of Chance 2 Motorsports, what other company does Dale Earnhardt  Jr. own?",JR Motorsports,Second Chance Driving,JR Inc.,Earnhardt Racing Co.,A,medium,false,
Sports,Dale Earnhardt Junior owns a share in the Paducah Raceway along with Tony Stewart and what other driver?,Ken Schrader,Mark Martin,Michael Waltrip,Kyle Petty,A,medium,false,
Sports,Who was the first man to win 8 gold medals at a single Olympics?,"Carl Lewis (USA, track and field)","Michael Phelps (USA, swimming)","Alexander Dityatin (USSR, gymnastics)","Usain Bolt (Jamaica, track and field)",B,medium,false,
Sports,Which of the following tennis players was the World number one player for the most number of consecutive weeks?,Ivan Lendl (Czechoslovakia and USA),Roger Federer (Switzerland),Jimmy Connors (USA),Pete Sampras (USA),B,medium,false,
Sports,"Which cyclist was diagnosed with testicle cancer, but recovered and won the prestigious Tour de France race for a record breaking 7 consecutive years?",Eddy Merckx (Belgium),Miguel Indurain (Spain),Bernard Hinault (France),Lance Armstrong (USA),D,medium,false,
Sports,Who won the most Formula 1 Championships in the period 1985-2008?,Michael Schumacher (Germany),Fernando Alonso (Spain),Ayrton Senna (Brazil),Lewis Hamilton (UK),A,medium,false,
Sports,"Which team won every competition they could between 2003-2007, including an Olympic Gold, 2 World Championships and 6 World League cups?","Germany, soccer - men","USA, basketball - men","Brazil, volleyball - men","South Korea, soccer- women",C,medium,false,
Sports,Which female pole vaulter was first to clear 5m?,Stacy Dragila (USA),Svetlana Feofanova (Russia),Jennifer Stuczynski (USA),Yelena Isinbayeva (Russia),D,medium,false,
Sports,Which Ethiopian is widely considered one of the greatest long distance runners in history?,Wilson Boit Kipketer,Paavo Nurmi,Haile Gebrselassie,Hicham El Guerrouj,C,medium,false,
Sports,Which of these drivers won the most World Rally Championships and individual rallies?,Carlos Sainz (Spain),Juha Kankkunen (Finland),Colin McRae (UK),Sébastien Loeb (France),D,medium,false,
Sports,Which alpine skier is known as Herminator?,Herman Maier (Austria),Bode Miller (USA),Alberto Tomba (Italy),Pirmin Zurbriggen (Switzerland),A,medium,false,
Sports,"Athletes from which country took all gold medals in table tennis in the Olympic Games in 2000, 2004 and 2008?",USA,Poland,China,Singapore,C,medium,false,
Sports,The NFL players Peyton and Archie Manning are the only Manning family men known by their actual birth names.,True,False,,,B,medium,false,
Sports,Which fact is true about the two baseball players named Goose?,Their playing days were separated by some 50 years.,They both loved foie gras.,Both were pitchers.,Both their given names are Gander.,A,medium,false,
Sports,"Which of the baseball players known as Sparky, has the first and middle name of George Lee?",Sparky Anderson,Sparky Frickshun,Sparky Lyle,Sparky Farkas,A,medium,false,
Sports,Why did baseball player Mordecai Brown get the nickname Three-Finger Brown?,He was born with just 3 fingers on his pitching hand.,"At age 7, his hand was mangled by a corn shredder.","For emphasis, he used to give opponents the finger, in triplicate.",He held up 3 fingers to taunt batters before throwing them 3 straight fastballs.,B,medium,false,
Sports,"Yankee teammates Bernie Williams and Melky Cabrara were, respectively, born Bernardo and Melchior.",True,False,,,B,medium,false,
Sports,"Earl and Kultida Woods named their son Tiger when he was born on December 30, 1975 in Cypress, CA. because his birth had been a tough ordeal.",False,True,,,A,medium,false,
Sports,"NFL running backs Duce Staley and Deuce McAllister are two of a kind, because both of their monikers are actual given names.",False,True,,,A,medium,false,
Sports,"Bubba was the birth name of how many of these eight athletes: Church, Crosby, Franks, Long, Trammell, Smith, Walton, Wells?",0,All,2,1,A,medium,false,
Sports,"Which one of the following statements is true about the pigskin brothers, Tiki and Ronde Barber?",They were born in a huddle.,They are named after Hawaiian snack foods.,"They are fraternal, not identical twins.",Both of their jock names are nicknames.,D,medium,false,
Sports,Jock Callander is a former ice hockey player whose real first name is Jock.,True,False,,,A,medium,false,
Sports,When was Brett Favre born?,"October 10, 1969","September 12, 1970","December 11, 1970","November 11, 1969",A,medium,false,
Sports,Brett Favres fathers name is Irvin Favre.,True,False,,,A,medium,false,
Sports,Where was Brett Favre raised?,"Burton, Alabama","Green Bay, Wisconsin","Kiln, Mississippi","Memphis, Tennessee",C,medium,false,
Sports,Southern Mississippi originally offered Brett Favre a scholarship to play as defensive back.,False,True,,,B,medium,false,
Sports,How many teams did Brett Favre play for in his professional career?,3,1,4,2,A,medium,false,
Sports,How many NFL all-time records did Brett Favre set?,16,10,5,15,C,medium,false,
Sports,Bret Favres first pass as a Packer was caught by this player.,Antonio Freeman,Bubba Franks,Himself,Donald Driver,C,medium,false,
Sports,Brett Farve has never won a game in Texas Stadium (Home of the Dallas Cowboys) in his career.,True,False,,,A,medium,false,
Sports,The 1999 match between Juventus and Manchester United ends in 2:3.  Which player scored first for Manchester United?,David Bekcham,Roy Keane,Ryan Giggs,Andy Cole,B,medium,false,
Sports,What year did Dennis Bergkamp join Arsenal?,1993,1996,1995,1991,C,medium,false,
Sports,How many Premiership titles did Ryan Giggs win dirung 1990-2004?,4,8,3,5,B,medium,false,
Sports,How many titles did Gerard Houllier win while with Liverpool?,1,5,4,3,B,medium,false,
Sports,How many games and how many goals are accredited to David Beckham while playing for Manchester United,500-91,250-65,394-85,350-35,C,medium,false,
Sports,Arsenal bought Thierry Henry in 1999 from which team?,Inter,Milan,Juvenots,Parma,C,medium,false,
Sports,During which season did Manchester United first become English Champions?,1910-11,1958-59,1907-08,1956-57,C,medium,false,
Sports,Who was manager for Birmingham City during the 2004-2005 season?,Steve Bruce,Bryan Robson,Steve Wigley,David Moyes,A,medium,false,
Sports,Which of these schools is NOT one of the original members of the Atlantic Coast Conference?,Clemson,Duke,North Carolina,Boston,D,medium,false,
Sports,Which one of the following schools was NOT added to the Atlantic Coast Conference in 2004 and 2005?,Boston College,Miami,Virginia Tech,Virginia,D,medium,false,
Sports,Which of these schools is NOT on the legendary Tobacco Road?,Clemson,Wake Forest,The University of North Carolina (UNC),Duke,A,medium,false,
Sports,What school did NBA player Tim Duncan attend?,Virginia,Wake Forest,Georgia Tech,UNC,B,medium,false,
Sports,"Starting in 1999, the ACC has challenged what other power conference in a friendly, early-season tournament?",SEC,Big East,Big 10,Pac-10,C,medium,false,
Sports,"What Conference did the ACC challenge in a friendly, early-season tournament prior to 1999?",Pac-10,Big Ten,SEC,Big East,D,medium,false,
Sports,What school won the 2006 ACC Mens Basketball Tournament Championship?,NC State,Duke,Wake Forest,UNC,B,medium,false,
Sports,What ACC school won the NCAA championship in 2005?,Maryland,Duke,NC State,UNC,D,medium,false,
Sports,"Dean Smith was the all-time wins leader among college coaches until Bobby Knight surpassed him on January 1, 2007. How many seasons did Smith coach?",36,37,38,39,A,medium,false,
Sports,Who was the first Commissioner of Major League Baseball?,Kenesaw Mountain Landis,Bowie Kent Kuhn,A.B. Happy Chandler,Lt. Gen. William D. Eckert,A,medium,false,
Sports,Both commissioner Kenesaw Mountain Landis and commissioner A. Bartlett Giamatti died while in office,True,False,,,A,medium,false,
Sports,This commissioner barred both Willie Mays and Mickey Mantle from baseball due to the their involvement in a casino promotion.,A. Bartlett Giamatti,Bowie K. Kuhn,Fay Vincent,Ford C. Frick,B,medium,false,
Sports,"Baseball commissioners have been lawyers, governors, lieutenants and successful businessmen. Which one of these received a doctorate?",Peter V. Ueberroth,Bud Selig,A.B. Happy Chandler,A. Bartlett Giamatti,D,medium,false,
Sports,"In 1992, Bud Selig became the 10th baseball commissioner in Major League Baseball.",No,Yes,,,A,medium,false,
Sports,Which baseball commissioner was widely criticized for refusing to cancel games following the assassinations of Martin Luther King and Robert Kennedy?,Lt. Gen. William D. Eckert,A.B. Happy Chandler,Bowie K. Kuhn,Ford C. Frick,A,medium,false,
Sports,The Baseball Hall of Fame honored this commissioner with an annual award bearing his name presented to a baseball broadcaster for major contributions to the game.,A. Bartlett Giamatti,Ford C. Frick,A.B. Happy Chandler,Kenesaw Mountain Landis,B,medium,false,
Sports,This baseball commissioner played a vital role in convincing the Chicago Cubs to install lights at the Wrigley Field stadium instead of reimbursing the league for lost night games.,Fay T. Vincent,Bud Selig,A. Bartlett Giamatti,Peter V. Ueberroth,D,medium,false,
