category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Music,"While the careers of most hip-hop artists seem to come and go quickly, often not lasting more than a year or two, this rapper has had a successful career spanning over two decades with over 12 albums to his credit.  The song featured in the audio clip is titled Im Bad from his Bigger and Deffer album (1987).",Dr. Dre,Kurtis Blow,Grandmaster Flash,LL Cool J,D,medium,false,
Music,This Latin American hip-hop group is primarily known for their advocacy of cannabis usage and their single Insane in the Brain.,Cypress Hill,The Geto Boys,Public Enemy,Wu Tang Clan,A,medium,false,
Music,These rowdy Irish-American hooligans released the immensely successful single Jump Around in 1992.,Gang Starr,House of Pain,Limp Bizkit,Cypress Hill,B,medium,false,
Music,"This politically oriented hip-hop group never shied from controversy, and their lyrics often reflected concerns of the African American community. Their albums include Yo! Bum Rush the Show (1987), It Takes a Nation of Millions to Hold Us Back (1988), and Fear of a Black Planet (1990).",Jungle Brothers,Public Enemy,N.W.A.,Boogie Down Productions,B,medium,false,
Music,Rick James was born in this city in the state of New York.,Rochester,Ithaca,Albany,Buffalo,D,medium,false,
Music,At this age James joined the US Naval Reserve.,17,18,15,16,C,medium,false,
Music,James first band was initially called this.,None of these,The Mynah Birds,The Detroit Boys,The Sailor Boys,D,medium,false,
Music,One of the following James albums was not released in the 1980s.,Reflections,Cold Blooded,Fire It Up,The Flag,C,medium,false,
Music,It turned out Rick James was addicted to this drug.,Morphine,Heroin,LSD,Cocaine,D,medium,false,
Music,The following tracks are from this album.,,,,,A,medium,false,
Music,A stroke ended James musical career.,False,True,,,B,medium,false,
Music,"At the time of his death, James was working on an autobiography, called this.","A Life, Devoted To Music",The Legacy Of A Dope-fiend,Remember Me,Confessions Of A Superfreak,D,medium,false,
Music,"The Rick James-parodying sketch on the sketch comedy television program, Chappelles Show, was a retrospective of the actual love-and-hate friendship between James and Charlie Murphy.",True,False,,,A,medium,false,
Music,Finish the popular catch phrase from the sketch about Rick James.,,,,,A,medium,false,
Music,What are the names of the singers who comprised the dynamic duo of Milli Vanilli?,Rob Pilatus and Fabrice Morvan,Richard Blaquelord and James Ferrin,DuShu Kent  and  Glenn  Waltus,Hans Breiter and  Fascination,A,medium,false,
Music,Who is the producer credited with putting Milli Vanilli on the road to fame and fortune?,Frank Zappa,David Geffen,Frank Farian,Tommy Mottola,C,medium,false,
Music,"How many hit singles were spun off the Milli Vanilli album, Girl, You Know Its True following its US release?",Three,Two,Seven,Four,D,medium,false,
Music,"On February 22, 1990, Milli Vanilli won a Grammy in which category?",Best Produced Album,Best New Duo,Best New Artist,Best Backup Vocals,C,medium,false,
Music,"Rob Pilatus of Milli Vanilli was widely ridiculed in the Press, after comparing himself to which of the following artists?","Elvis Costello, Luther Vandross, Peabo Bryson, and Ray Charles","Paul McCartney, Elvis Presley, Mick Jagger, Paul Simon and Bob Dylan","Michael Jackson, Boy George ODowd, Barry White and Murray Head","Joe Jackson, Leonard Cohen, Eminem, Bill Withers, and Big Bird",B,medium,false,
Music,Rapper Charles Shaw revealed the truth regarding Milli Vanillis lip syncing antics  to a reporter.,False,True,,,B,medium,false,
Music,"What significant event, regarding Milli Vanilli, occured on November 15, 1990?","Milli Vanilli signed a contract with Arista Records to produce 3 more albums, on the strength of their recent Grammy win.",Producer Frank Farian revealed to the media the truth about Milli Vanilli- that their voices were dubbed by other artists.,Fabrice Morvan was arrested on assault charges in Los Angeles.,Milli Vanilli released an album in which they actually sung their own vocals.,B,medium,false,
Music,"In 1993, Milli Vanilli released their self-titled Rob and Fab album.  How many copies of this album were pressed and sent to market?","Less than 3,000","Exactly 20,000","Over 35,000","Approx. 10,000",A,medium,false,
Music,"Which popular US comedian, compared a then new US television series to Milli Vanilli by saying : The show is a mixture of crime and music... kind of like Milli Vanilli!",Jay Leno,George Carlin,David Letterman,Arsenio Hall,A,medium,false,
Music,"Why is April 2, 1998, a significant date for Milli Vaniili fans?","Fabian Morvan released his first solo album, titled This Time You Know Its True!","Rob Pilatus was found dead in a Frankfurt, Germany hotel room.",Rob Pilatus is cleared of assault charges he was accused of in 1997.,This is the date that the group released their comeback album titled Read Our Lips - Were Really Singing!,B,medium,false,
Music,What date was rapper Bow Wow born on?,"January 11, 1985","May 1, 1987","March 9, 1987","December 13, 1996",C,medium,false,
Music,What is Bow Wows full name?,Rashad Chris Moss,Rashawn Gregory Moss,Shad Chris Moss,Shad Gregory Moss,D,medium,false,
Music,Bow Wow and his stepsister Erica were raised by his mother and her husband. What are Bow Wows mothers and stepfathers names?,Terry Moss and Randy Moss,Terry Caldwell and Randy Caldwell,Teresa Caldwell and Rodney Caldwell,Teresa Moss and Rodney Moss,C,medium,false,
Music,"Rapper Snoop Dogg discovered Bow Wow, gave him his nickname and granted him a place in what record company?",Thump Records,No Limit Records,Atlanta Records,Death Row Records,D,medium,false,
Music,"When Bow Wow was only six years old, he was Snoop Doggs opening act at many of his concerts.",False,True,,,B,medium,false,
Music,Until early 2006 Bow Wow dated which popular female RB singer?,Ciara,Ashanti,Brandy,Rihanna,A,medium,false,
Music,Bow Wow co-starred with Tyrese Gibson in the 2006 action drama Waist Deep .,True,False,,,B,medium,false,
Music,"This was the first Canadian Band to make it big in the US, and their string of hits, including These Eyes, Share the Land and American Woman remains unequaled.",The Stampeders,Guess Who,Bachman-Turner Overdrive,Rush,B,medium,false,
Music,"This group was formed when Canadian band Brave Belt reformed and had considered themselves a hard rock metal band. Their hits included Takin Care of Business, Let it Ride and You Aint Seen Nothing Yet.",Rush,April Wine,Bachman-Turner Overdrive,Lighhouse,C,medium,false,
Music,"Some bands are considered Canadian bands in Canada because they spent time in Canada or had a Canadian member, although they arent considered Canadian bands outside of Canada. Which of the following bands is NOT considered a Canadian band under these terms?",Heart,The Band,Poco,Steppenwolf,C,medium,false,
Music,"Which of these 1970s horn bands had a Canadian lead singer, who was once deported from the US for working illegally (as a singer)?","Blood, Sweat and Tears",Chase,Chicago,Tower of Power,A,medium,false,
Music,"This band, formed in 1968, had many hits in Canada before finally hitting the US charts in 1982?",Rush,Guess Who,April Wine,Lighthouse,A,medium,false,
Music,"This family band from southern Ontario had a monster hit with Heartbeat, its a Lovebeat.",The DeFranco Family,The Jets,The Osmonds,The Poppy Family,A,medium,false,
Music,"The Irish Rovers, who had a top ten hit in 1968 with The Unicorn were a Canadian band.",False,True,,,B,medium,false,
Music,What Canadian band had a top ten hit in the US in 1971 with the sappy sweet love long Stay Awhile?,The Bells,April Wine,Ian  Sylvia,The Poppy Family,A,medium,false,
Music,What Toronto band had hits in the US with One Fine Morning and Sunny Days.,Mashmakan,Chiliwack,April Wine,Lighthouse,D,medium,false,
Music,Which of the following Canadian bands of the early 70s failed to crack the US top 10?,Edward Bear,Jericho,5 Man Electrical Band,The Stampeders,B,medium,false,
Music,"This Montreal band, one of the biggest in Canada in the 70s, had three hits in the US, including Could Have Been a Lady.",April Wine,Edward Bear,5 Man Electrical Band,Lighthouse,A,medium,false,
Music,"This Canadian Duo had a couple of US hits. One of the members went on to have a number one song in the US in 1974, after the duo, who were married, split up.",Ian  Sylvia,Barenaked Ladies,The Poppy Family,The Bells,C,medium,false,
Music,Mother Maybelle was the mother of country singer Kitty Wells.,True,False,,,B,medium,false,
Music,Which of the following songs was not written by Cindy Walker?,El Paso - Marty Robbins,Bubbles In My Beer - Bob Wills,Dream Baby - Roy Orbison,Flyin South - Hank Locklin,A,medium,false,
Music,"Born Frances Rose Shore, this singer became known as Dinah, which was the title of a song she sang on Nashville radio, while she was a college student at Vanderbilt University.",True,False,,,A,medium,false,
Music,"Texas Ruby once cussed out this future president who was working as a disc jockey at WHO, Des Moines.",Ronald Reagan,Gerald Ford,Richard Nixon,Harry Truman,A,medium,false,
Music,"Singer Jean Shepard was 8 months pregnant with her second son, when her husband Cowboy Copas crashed in the 1963 plane crash that killed Patsy Cline and Hawkshaw Hopkins.",False,True,,,A,medium,false,
Music,Skeeter Davis was suspended from the Grand Old Opry for supporting what?,Legalizing Marijuana,The Vietnam War,Abortion,Jesus Freak Hippies,D,medium,false,
Music,"Audrey Williams, wife of legendary Hank Williams, was a member of an all-girl band called the Cold, Cold Hearts.",True,False,,,A,medium,false,
Music,Stranger in Paradise is the love theme sung by a young prince in which musical?,Kismet,Nine,Beauty and the Beast,Miss Saigon,A,medium,false,
Music,Hans Zimmer wrote the beautiful love theme Can You Feel the Love Tonight? for which Broadway/Hollywood musical?,Beauty and the Beast,The Music Man,The Lion King,Wicked,C,medium,false,
Music,There is Nothin Like a Dame is a rousing number from which Rogers and Hammerstein show?,A Chorus Line,Damn Yankees,Big River,South Pacific,D,medium,false,
Music,"In this show, the character named Sportin Life sings Theres a Boat That Leavin Soon for New York as he tries to tempt the female lead away from her true love.",Porgy and Bess,Chicago,"New York, New York",On the Town,A,medium,false,
Music,Why Do I Love You? is a love theme from which show?,Showboat,South Pacific,The Music Man,La Cage aux Folles,A,medium,false,
Music,"Tony senses that Something’s Coming to change his life in which Bernstein, Sohdheim, and Robbins musical collaboration?",West Side Story,Wicked,Me and Juliet,Carousel,A,medium,false,
Music,In which show does a manager try to encourage his men with the song You Gotta Have Heart?,Damn Yankees,Oliver,The Pajama Game,Annie Get Your Gun,A,medium,false,
Music,Everything Coming Up Roses is from which Herman show starring Ethel Merman?,Gypsy: A Musical Fable,Mack and Mabel,Big River,Mame,A,medium,false,
Music,The tune Its Today had several different versions before it ended up as the opening number of which 60’s hit show?,Mame,Hello Dolly,Fosse,Gypsy,A,medium,false,
Music,The song River in the Rain is sung as a duet in which Roger Miller hit show?,Big River,Life on the Mississippi,Showboat,The Boy Friend,A,medium,false,
Music,"Elton John was born March 25, 1947. What was the name given to him by his parents?",Elton Moberly John,Reginald Johnathon Dwight,Jonathon Elton Dwight,Reginald Kenneth Dwight,D,medium,false,
Music,What was the name of Elton Johns debut album?,Elton John,Tiny Dancer,Skyline Pigeon,Empty Sky,D,medium,false,
Music,What was the name of the lyricist who wrote many songs with Elton John?,Bernie Taupin,Neil Sedaka,John Denver,George Smith,A,medium,false,
Music,The lyrics to The Lion Kings theme song Can You Feel The Love Tonight was written by Elton John.,False,True,,,A,medium,false,
Music,Elton John is 55 tall.,False,True,,,A,medium,false,
Music,Elton John was married for a short time in 1984. What was the name of his spouse?,Jennifer Rush,CoCo Percussion,Renate Blauel,KiKi Dee,C,medium,false,
Music,"Elton John legally changed his name to Elton Hercules John in 1962, taking the middle name of the popular mythological hero.",True,False,,,B,medium,false,
Music,"What song, originally recorded by Elton John, was performed by Ewan McGreggor in Moulin Rouge?",Tiny Dancer,Your Song,Someone Saved My Life Tonight,Roxanne,B,medium,false,
Music,"In the Broadway musical Rent, which two characters meet for the first time, while singing the song, Light My Candle?",Mark and Mimi,Mark and Angel,Mimi and Roger,Joanne and Roger,C,medium,false,
